jurisdiccion_de_residencia_id,provincia_nombre,cie10_causa_id,causa_defuncion,sexo_id,Sexo,grupo_edad,cantidad,codigo,rango_edad,Especialidad,especialidad_disponible,Tasa de Mortalidad Adultos,num_establecimientos
62,RÍO NEGRO,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.5743435493049346,605
6,BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
30,ENTRE RÍOS,C71,Tumor maligno del encéfalo,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ONCOLOGÍA,1,0.7222905910709475,1158
82,SANTA FE,I49,Otras arritmias cardiacas,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
30,ENTRE RÍOS,K92,Otras enfermedades del sistema digestivo,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,GASTROENTEROLOGÍA,1,0.7222905910709475,1158
74,SAN LUIS,I42,Cardiomiopatía,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.6211155378486056,575
14,CÓRDOBA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,PSIQUIATRÍA,1,2.601768414079629,8186
6,BUENOS AIRES,J96,"Insuficiencia respiratoria, no clasificada en otra parte",9,desconocido,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
6,BUENOS AIRES,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",1,masculino,03.De 35 a 54 anios,26,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
90,TUCUMÁN,E11,Diabetes mellitus no insulinodependiente,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.6322620866082017,2402
26,CHUBUT,I21,Infarto agudo del miocardio,2,femenino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.2636221549937281,956
54,MISIONES,X99,Agresión con objeto cortante,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,TRAUMATOLOGÍA,0,0.5356905212761011,953
46,LA RIOJA,J81,Edema pulmonar,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.5481659998043183,449
6,BUENOS AIRES,I49,Otras arritmias cardiacas,2,femenino,03.De 35 a 54 anios,13,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,Y34,"Evento no especificado, de intención no determinada",1,masculino,03.De 35 a 54 anios,4,03,De 35 a 54 anios,MEDICINA LEGAL,1,4.903988474345726,1761
26,CHUBUT,X09,"Exposición a humos, fuegos o llamas no especificados",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,MEDICINA DE EMERGENCIA,0,0.2636221549937281,956
18,CORRIENTES,I61,Hemorragia intraencefálica,1,masculino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,NEUROLOGÍA,1,0.18515274833088505,713
6,BUENOS AIRES,I49,Otras arritmias cardiacas,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
6,BUENOS AIRES,E14,"Diabetes mellitus, no especificada",2,femenino,03.De 35 a 54 anios,7,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.7563380015732742,9773
82,SANTA FE,I50,Insuficiencia cardíaca,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.8106037052668295,2548
34,FORMOSA,D43,Tumor de comportamiento incierto o desconocido del encéfalo y del sistema nervioso central,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ONCOLOGÍA,1,0.5592865389709595,473
10,CATAMARCA,E14,"Diabetes mellitus, no especificada",1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.07578053462385934,566
6,BUENOS AIRES,I25,Enfermedad isquémica crónica del corazón,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
14,CÓRDOBA,I50,Insuficiencia cardíaca,2,femenino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,2.601768414079629,8186
62,RÍO NEGRO,X59,Exposición a factores no especificados,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.5743435493049346,605
6,BUENOS AIRES,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.7563380015732742,9773
10,CATAMARCA,I10,Hipertensión esencial (primaria),1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.07578053462385934,566
58,NEUQUÉN,I60,Hemorragia subaracnoidea,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUROCIRUGÍA,1,0.4903119903707241,1287
74,SAN LUIS,I50,Insuficiencia cardíaca,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.6211155378486056,575
6,BUENOS AIRES,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,84,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.7563380015732742,9773
86,SANTIAGO DEL ESTERO,I61,Hemorragia intraencefálica,1,masculino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,NEUROLOGÍA,1,0.6005314419260794,865
34,FORMOSA,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CIRUGÍA GENERAL,1,0.5592865389709595,473
70,SAN JUAN,A41,Otras Sepsis,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,INFECTOLOGÍA,1,0.6213157091176333,880
62,RÍO NEGRO,I49,Otras arritmias cardiacas,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.5743435493049346,605
22,CHACO,R99,Otras causas mal definidas y las no especificadas de mortalidad,2,femenino,03.De 35 a 54 anios,6,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,1.814367302537006,976
82,SANTA FE,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,03.De 35 a 54 anios,8,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.8106037052668295,2548
22,CHACO,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,03.De 35 a 54 anios,9,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,1.814367302537006,976
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I50,Insuficiencia cardíaca,1,masculino,03.De 35 a 54 anios,8,03,De 35 a 54 anios,CARDIOLOGÍA,1,4.903988474345726,1761
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I49,Otras arritmias cardiacas,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,4.903988474345726,1761
30,ENTRE RÍOS,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,03.De 35 a 54 anios,14,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.7222905910709475,1158
58,NEUQUÉN,C16,Tumor maligno del estómago,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ONCOLOGÍA,1,0.4903119903707241,1287
38,JUJUY,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.5449609149572425,673
10,CATAMARCA,I21,Infarto agudo del miocardio,1,masculino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.07578053462385934,566
54,MISIONES,I42,Cardiomiopatía,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.5356905212761011,953
26,CHUBUT,K65,Peritonitis,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,GASTROENTEROLOGÍA,1,0.2636221549937281,956
86,SANTIAGO DEL ESTERO,Y34,"Evento no especificado, de intención no determinada",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.6005314419260794,865
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C71,Tumor maligno del encéfalo,2,femenino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,ONCOLOGÍA,1,4.903988474345726,1761
6,BUENOS AIRES,I42,Cardiomiopatía,1,masculino,03.De 35 a 54 anios,7,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
70,SAN JUAN,R57,"Choque, no clasificado en otra parte",1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,MEDICINA DE EMERGENCIA,0,0.6213157091176333,880
82,SANTA FE,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
50,MENDOZA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,03.De 35 a 54 anios,12,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.674473167775137,2262
78,SANTA CRUZ,C18,Tumor maligno del colon,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ONCOLOGÍA,1,0.3947881238311271,351
18,CORRIENTES,I67,Otras enfermedades cerebrovasculares,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUROLOGÍA,1,0.18515274833088505,713
50,MENDOZA,D43,Tumor de comportamiento incierto o desconocido del encéfalo y del sistema nervioso central,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,ONCOLOGÍA,1,0.674473167775137,2262
10,CATAMARCA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.07578053462385934,566
70,SAN JUAN,I61,Hemorragia intraencefálica,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,NEUROLOGÍA,1,0.6213157091176333,880
46,LA RIOJA,R99,Otras causas mal definidas y las no especificadas de mortalidad,2,femenino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.5481659998043183,449
42,LA PAMPA,N19,Insuficiencia renal no especificada,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEFROLOGÍA,1,0.6524638317267923,703
90,TUCUMÁN,E11,Diabetes mellitus no insulinodependiente,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.6322620866082017,2402
82,SANTA FE,C71,Tumor maligno del encéfalo,1,masculino,03.De 35 a 54 anios,4,03,De 35 a 54 anios,ONCOLOGÍA,1,0.8106037052668295,2548
86,SANTIAGO DEL ESTERO,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
34,FORMOSA,I21,Infarto agudo del miocardio,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.5592865389709595,473
38,JUJUY,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,03.De 35 a 54 anios,13,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.5449609149572425,673
38,JUJUY,K92,Otras enfermedades del sistema digestivo,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,GASTROENTEROLOGÍA,1,0.5449609149572425,673
90,TUCUMÁN,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.6322620866082017,2402
14,CÓRDOBA,N18,Enfermedad renal crónica,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEFROLOGÍA,1,2.601768414079629,8186
10,CATAMARCA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.07578053462385934,566
14,CÓRDOBA,I50,Insuficiencia cardíaca,1,masculino,03.De 35 a 54 anios,6,03,De 35 a 54 anios,CARDIOLOGÍA,1,2.601768414079629,8186
50,MENDOZA,N18,Enfermedad renal crónica,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEFROLOGÍA,1,0.674473167775137,2262
46,LA RIOJA,E11,Diabetes mellitus no insulinodependiente,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.5481659998043183,449
6,BUENOS AIRES,Y24,"Disparo de otras armas de fuego, y las no especificadas, de intención no determinada",1,masculino,03.De 35 a 54 anios,11,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
58,NEUQUÉN,I60,Hemorragia subaracnoidea,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUROCIRUGÍA,1,0.4903119903707241,1287
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,X59,Exposición a factores no especificados,1,masculino,03.De 35 a 54 anios,11,03,De 35 a 54 anios,MEDICINA LEGAL,1,4.903988474345726,1761
46,LA RIOJA,N19,Insuficiencia renal no especificada,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEFROLOGÍA,1,0.5481659998043183,449
86,SANTIAGO DEL ESTERO,R57,"Choque, no clasificado en otra parte",1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,MEDICINA DE EMERGENCIA,0,0.6005314419260794,865
22,CHACO,J96,"Insuficiencia respiratoria, no clasificada en otra parte",1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,1.814367302537006,976
82,SANTA FE,J96,"Insuficiencia respiratoria, no clasificada en otra parte",2,femenino,03.De 35 a 54 anios,4,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
14,CÓRDOBA,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",2,femenino,03.De 35 a 54 anios,8,03,De 35 a 54 anios,MEDICINA LEGAL,1,2.601768414079629,8186
14,CÓRDOBA,I49,Otras arritmias cardiacas,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,2.601768414079629,8186
6,BUENOS AIRES,E14,"Diabetes mellitus, no especificada",1,masculino,03.De 35 a 54 anios,4,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.7563380015732742,9773
78,SANTA CRUZ,I49,Otras arritmias cardiacas,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.3947881238311271,351
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C92,Leucemia mieloide,2,femenino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,HEMATOLOGÍA,1,4.903988474345726,1761
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I25,Enfermedad isquémica crónica del corazón,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,4.903988474345726,1761
50,MENDOZA,C80,Tumor maligno de sitios no especificados,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ONCOLOGÍA,1,0.674473167775137,2262
82,SANTA FE,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",1,masculino,03.De 35 a 54 anios,14,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.8106037052668295,2548
30,ENTRE RÍOS,J44,Otras enfermedades pulmonares obstructivas crónicas,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.7222905910709475,1158
86,SANTIAGO DEL ESTERO,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
50,MENDOZA,I21,Infarto agudo del miocardio,9,desconocido,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.674473167775137,2262
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,J98,Otros trastornos respiratorios,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEUMONOLOGÍA,1,4.903988474345726,1761
30,ENTRE RÍOS,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.7222905910709475,1158
18,CORRIENTES,C25,Tumor maligno del páncreas,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ONCOLOGÍA,1,0.18515274833088505,713
18,CORRIENTES,X59,Exposición a factores no especificados,1,masculino,03.De 35 a 54 anios,7,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.18515274833088505,713
50,MENDOZA,Y34,"Evento no especificado, de intención no determinada",1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.674473167775137,2262
86,SANTIAGO DEL ESTERO,E14,"Diabetes mellitus, no especificada",2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.6005314419260794,865
82,SANTA FE,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,03.De 35 a 54 anios,49,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.8106037052668295,2548
46,LA RIOJA,R99,Otras causas mal definidas y las no especificadas de mortalidad,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.5481659998043183,449
58,NEUQUÉN,C18,Tumor maligno del colon,1,masculino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,ONCOLOGÍA,1,0.4903119903707241,1287
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C71,Tumor maligno del encéfalo,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,ONCOLOGÍA,1,4.903988474345726,1761
38,JUJUY,I50,Insuficiencia cardíaca,1,masculino,03.De 35 a 54 anios,4,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.5449609149572425,673
26,CHUBUT,N18,Enfermedad renal crónica,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEFROLOGÍA,1,0.2636221549937281,956
30,ENTRE RÍOS,I25,Enfermedad isquémica crónica del corazón,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7222905910709475,1158
50,MENDOZA,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.674473167775137,2262
62,RÍO NEGRO,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,4,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.5743435493049346,605
6,BUENOS AIRES,I42,Cardiomiopatía,2,femenino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I60,Hemorragia subaracnoidea,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,NEUROCIRUGÍA,1,4.903988474345726,1761
54,MISIONES,I42,Cardiomiopatía,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.5356905212761011,953
22,CHACO,J44,Otras enfermedades pulmonares obstructivas crónicas,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,NEUMONOLOGÍA,1,1.814367302537006,976
66,SALTA,I61,Hemorragia intraencefálica,2,femenino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,NEUROLOGÍA,1,0.514793286430103,1120
6,BUENOS AIRES,I50,Insuficiencia cardíaca,2,femenino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
82,SANTA FE,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,14,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.8106037052668295,2548
34,FORMOSA,Y83,"Cirugía y otros procedimientos quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento",1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CIRUGÍA GENERAL,1,0.5592865389709595,473
46,LA RIOJA,I61,Hemorragia intraencefálica,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEUROLOGÍA,1,0.5481659998043183,449
6,BUENOS AIRES,Y20,"Ahorcamiento, estrangulamiento y sofocación, de intención no determinada",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,MEDICINA LEGAL,1,0.7563380015732742,9773
6,BUENOS AIRES,I25,Enfermedad isquémica crónica del corazón,1,masculino,03.De 35 a 54 anios,26,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7563380015732742,9773
10,CATAMARCA,A41,Otras Sepsis,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,INFECTOLOGÍA,1,0.07578053462385934,566
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,I49,Otras arritmias cardiacas,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,4.903988474345726,1761
14,CÓRDOBA,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,25,03,De 35 a 54 anios,NEUMONOLOGÍA,1,2.601768414079629,8186
38,JUJUY,C22,Tumor maligno del hígado y de las vías biliares intrahepáticas,2,femenino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,ONCOLOGÍA,1,0.5449609149572425,673
6,BUENOS AIRES,C92,Leucemia mieloide,2,femenino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,HEMATOLOGÍA,1,0.7563380015732742,9773
6,BUENOS AIRES,K92,Otras enfermedades del sistema digestivo,2,femenino,03.De 35 a 54 anios,7,03,De 35 a 54 anios,GASTROENTEROLOGÍA,1,0.7563380015732742,9773
6,BUENOS AIRES,C92,Leucemia mieloide,1,masculino,03.De 35 a 54 anios,5,03,De 35 a 54 anios,HEMATOLOGÍA,1,0.7563380015732742,9773
50,MENDOZA,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,13,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.674473167775137,2262
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,C92,Leucemia mieloide,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,HEMATOLOGÍA,1,4.903988474345726,1761
18,CORRIENTES,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,14,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.18515274833088505,713
62,RÍO NEGRO,C16,Tumor maligno del estómago,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ONCOLOGÍA,1,0.5743435493049346,605
34,FORMOSA,I21,Infarto agudo del miocardio,1,masculino,03.De 35 a 54 anios,19,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.5592865389709595,473
94,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",I25,Enfermedad isquémica crónica del corazón,1,masculino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.2961290436982439,446
38,JUJUY,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.5449609149572425,673
34,FORMOSA,E11,Diabetes mellitus no insulinodependiente,1,masculino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ENDOCRINOLOGÍA,1,0.5592865389709595,473
30,ENTRE RÍOS,I42,Cardiomiopatía,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7222905910709475,1158
86,SANTIAGO DEL ESTERO,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.6005314419260794,865
14,CÓRDOBA,N18,Enfermedad renal crónica,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEFROLOGÍA,1,2.601768414079629,8186
70,SAN JUAN,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,7,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.6213157091176333,880
14,CÓRDOBA,I25,Enfermedad isquémica crónica del corazón,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,CARDIOLOGÍA,1,2.601768414079629,8186
10,CATAMARCA,I49,Otras arritmias cardiacas,1,masculino,03.De 35 a 54 anios,3,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.07578053462385934,566
38,JUJUY,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,8,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.5449609149572425,673
14,CÓRDOBA,K92,Otras enfermedades del sistema digestivo,1,masculino,03.De 35 a 54 anios,7,03,De 35 a 54 anios,GASTROENTEROLOGÍA,1,2.601768414079629,8186
2,CIUDAD AUTÓNOMA DE BUENOS AIRES,J18,"Neumonía, organismo no especificado",1,masculino,03.De 35 a 54 anios,48,03,De 35 a 54 anios,NEUMONOLOGÍA,1,4.903988474345726,1761
38,JUJUY,C71,Tumor maligno del encéfalo,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,ONCOLOGÍA,1,0.5449609149572425,673
14,CÓRDOBA,K72,"Insuficiencia hepática, no clasificada en otra parte",2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,HEPATOLOGÍA,1,2.601768414079629,8186
58,NEUQUÉN,K70,Enfermedad alcohólica del hígado,2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,HEPATOLOGÍA,1,0.4903119903707241,1287
30,ENTRE RÍOS,I50,Insuficiencia cardíaca,1,masculino,03.De 35 a 54 anios,6,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.7222905910709475,1158
78,SANTA CRUZ,I42,Cardiomiopatía,2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,CARDIOLOGÍA,1,0.3947881238311271,351
10,CATAMARCA,J18,"Neumonía, organismo no especificado",2,femenino,03.De 35 a 54 anios,1,03,De 35 a 54 anios,NEUMONOLOGÍA,1,0.07578053462385934,566
66,SALTA,X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",2,femenino,03.De 35 a 54 anios,2,03,De 35 a 54 anios,PSIQUIATRÍA,1,0.514793286430103,1120
82,SANTA FE,R99,Otras causas mal definidas y las no especificadas de mortalidad,9,desconocido,03.De 35 a 54 anios,1,03,De 35 a 54 anios,MEDICINA GENERAL Y/O MEDICINA FAMILIA,1,0.8106037052668295,2548
